渠道,原声情感,原声类型,原声日期,原声内容,店铺名称,商品id,商品标题,商品链接,原声id,,,,,,,,,,
天猫,负向,咨询,2026-08-02 13:25:54,亲 抽水器充不了电了<br>充电没有指示灯也没有闪烁<br>现在使用不了了,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,d167c0851b495b188b4d269f43190c93bbb78ee85379f50713ccc552ff98205a_2215007019509_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 13:25:54,亲 抽水器充不了电了<br>充电没有指示灯也没有闪烁<br>现在使用不了了,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,d167c0851b495b188b4d269f43190c93bbb78ee85379f50713ccc552ff98205a_2215007019509_20260802,,,,,,,,,,
天猫,正向,咨询,2026-08-02 13:25:32,想买款养生壶<br>烧水快，噪音小，材质安全<br>会不会炸<br>忽冷忽热的话,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,2569414c69d64edf3b7839c5511b74a66222e60faf0c1d14f3496b8672e505c7_2219167311332_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 13:18:37,这个是怎么安装的？<br>,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,f3252caab08a6eb0c41ced37cfc1bb97860f475edee29abfd362e30a319a8fb0_2215202023835_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 13:17:45,我需要把桶口的那圈胶皮质地的口子拆了，才能按上咱们的饮水器吗？<br>还是不需要拆<br>不是这种桶，是饮水机那种桶<br>也不需要拆哈<br>就戳中间就行哈<br>那我去下单了<br>充电一次能用多久哇？<br>,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,7e307d4c2b005cff21388ef2643eb1c21a74a96bb7e1ed0eb8e235895eeb6e1b_2215007019509_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 13:17:00,你好 你们这个快煮饭是煮多久,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,9e3ca6b8823453b611cc419e9e20168f66f5daefa9426e5e41c160b41b0d951c_2222234020629_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 13:17:00,你好 你们这个快煮饭是煮多久,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,9e3ca6b8823453b611cc419e9e20168f66f5daefa9426e5e41c160b41b0d951c_2222234020629_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 13:09:33,评价好了<br>退下差价<br>无差<br>彤<br>,小熊电器官方旗舰店,1066545498108,【新品抢先加购 4号付定】小熊破壁机豆浆机全自动家用多功能新款,https://detail.tmall.com/item.htm?id=1066545498108,78b4724632f76b3f66198320645af27d6dcb0b5c46ee4b614685c6b10f58431a_2216896954959_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 13:08:13,全钢的有没有小一点溶积的<br>价格贵<br>有无涂层？,小熊电器官方旗舰店,1066545498108,【新品抢先加购 4号付定】小熊破壁机豆浆机全自动家用多功能新款,https://detail.tmall.com/item.htm?id=1066545498108,8265d2da865226364e169b0ac879493c4958739e3e529a1b4c181124900c385c_2213341635166_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 13:04:31,好评有返现？<br>,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,adc6cfb2667bf3eee8ff210e923f0dbbb5686614320102fc6e503bb8b8f2bd7c_2215107505922_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 13:02:22,你好，这个直径多少？,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,64fa907d73744e1d5614dcd39d6f1d954fdfebc64ae8ae3b65af91c2c3a1a8d2_2209671807142_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 13:02:04,买错了，小桶用不了<br>有没有小桶能用的,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,d36e337a7c104fc8b2e41c81b9559052a6c9f0dae4991510fa231c1ee217d620_2215007019509_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 13:02:04,买错了，小桶用不了<br>有没有小桶能用的,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,d36e337a7c104fc8b2e41c81b9559052a6c9f0dae4991510fa231c1ee217d620_2215007019509_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:53:17,这个可以以旧换新吗,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,68d6c6019611b3531c4f2d219628b323f62774e4b16198d20b2e6672aaaa9eb7_2222430908987_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:51:55,这款产品水烧沸腾之后，它会自动切换到保式吗？<br>这款产品的主体玻璃杯，这个玻璃是什么材质？什么玻璃啊？<br>。给你很满意的好评了,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,2e0f004b90288c80b4e3960e281cf9fac7770124bb77a2d5c7da59de377ddc9d_2219167311332_20260802,,,,,,,,,,
天猫,正向,咨询,2026-08-02 12:51:55,这款产品水烧沸腾之后，它会自动切换到保式吗？<br>这款产品的主体玻璃杯，这个玻璃是什么材质？什么玻璃啊？<br>。给你很满意的好评了,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,2e0f004b90288c80b4e3960e281cf9fac7770124bb77a2d5c7da59de377ddc9d_2219167311332_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:49:38,玻璃大概多厚？,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,c969931be1bfa3fcf0a4b2083f66c10f598ee56d66fb47666911810bd0c09c9e_2219167311332_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 12:48:09,这个使用就出现E1<br>不工作<br>杯盖已经盖好<br>质量堪忧啊<br>那就退了吧<br>,小熊电器官方旗舰店,1066545498108,【新品抢先加购 4号付定】小熊破壁机豆浆机全自动家用多功能新款,https://detail.tmall.com/item.htm?id=1066545498108,0f09cdfd40671cde1e9696e457b56627a443f7e2a862027baabed0ecf95c8e26_2216831480938_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:48:09,这个使用就出现E1<br>不工作<br>杯盖已经盖好<br>质量堪忧啊<br>那就退了吧<br>,小熊电器官方旗舰店,1066545498108,【新品抢先加购 4号付定】小熊破壁机豆浆机全自动家用多功能新款,https://detail.tmall.com/item.htm?id=1066545498108,0f09cdfd40671cde1e9696e457b56627a443f7e2a862027baabed0ecf95c8e26_2216831480938_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 12:48:09,这个使用就出现E1<br>不工作<br>杯盖已经盖好<br>质量堪忧啊<br>那就退了吧<br>,小熊电器官方旗舰店,1066545498108,【新品抢先加购 4号付定】小熊破壁机豆浆机全自动家用多功能新款,https://detail.tmall.com/item.htm?id=1066545498108,0f09cdfd40671cde1e9696e457b56627a443f7e2a862027baabed0ecf95c8e26_2216831480938_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 12:48:09,这个使用就出现E1<br>不工作<br>杯盖已经盖好<br>质量堪忧啊<br>那就退了吧<br>,小熊电器官方旗舰店,1066545498108,【新品抢先加购 4号付定】小熊破壁机豆浆机全自动家用多功能新款,https://detail.tmall.com/item.htm?id=1066545498108,0f09cdfd40671cde1e9696e457b56627a443f7e2a862027baabed0ecf95c8e26_2216831480938_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 12:47:55,请尽快发货,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,931242fbeb5271103cec1750290fe2f1f02e3ec9093ed66c06eff171e808eb73_2219167311332_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:41:40,这个上翻盖尺寸多少,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,4afa50dbfc296ba57954af0c889c7936a2999dbf9d29c80ddd95f7678c767987_2209570416623_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:41:40,什么快递<br>优惠券啊<br>这个不用接下水吧,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,76fb896c3efee849d529e63d63253af0bd6d346f1d928961b523b98fd71c4d2c_2209570416623_20260802,,,,,,,,,,
天猫,正向,咨询,2026-08-02 12:36:43,盖什么材质<br>还有推荐更好玻璃材质<br>主要家用烧水和儿童泡奶用,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,d96ae828ef2118417e08203592e694aed33aa6c7b58d9657023e2768897d287f_2222430908987_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:36:43,盖什么材质<br>还有推荐更好玻璃材质<br>主要家用烧水和儿童泡奶用,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,d96ae828ef2118417e08203592e694aed33aa6c7b58d9657023e2768897d287f_2222430908987_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:32:04,这款电饭煲怎么用呢<br>,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,1fe7b50dd37aa06cb0043a45803e923c153467606d297841f8a6e92adf350ca9_2209498356642_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:22:44,我想问一下，这一款高洗是什么意思,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,40127cd90cdc314d8f6e37b50309e703fade98eab66a0cf742abcbf8aff11adf_2209638517281_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:22:44,我想问一下，这一款高洗是什么意思,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,40127cd90cdc314d8f6e37b50309e703fade98eab66a0cf742abcbf8aff11adf_2209638517281_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:15:32,亲！我家蒸笼坏了，可以配一个吗？<br>,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,2810ecb21ace4dabbf2eea4debb2a0000e437362782cf9cb2f53ccc9dca484f8_2217680629592_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:15:18,质保多久,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,977bd982e6ce066f2a72afca77070c2bce7de67dc18c4494df1dcfd979430617_2219167311332_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:12:52,这款内衣洗衣机需要接水吗？<br>我们没有预留进水<br>有没有不用预留进水的？<br>推荐下<br>这个加了洗衣液不用中途换水吗,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,27e701f2824f210cd9a6e1af562f76652d1ddd791359f149abef853f3728a6ce_2209570416623_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 12:07:39,回来才拆快递<br>你们只有上下有泡沫，前后没有<br>看过了没<br>没有换货<br>我直接退货吧<br>地址不路返回的？<br>之前有说过了<br>,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,6b97087c481d86e5bd7f90f42733733db971e809d99bec13a8f629d2b1c54aef_2213283425041_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:06:14,你好，之前在你们家买的这个壶坏了，能寄回来修修吗<br>,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,bd5dfd5d45a87348e10b21afee604c61e4df3721e2e2f6a6b9cdc89b700308a0_2219167311332_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 12:03:21,到现在还没收到货<br>还能不能收到,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,9d20d080891181f8861525ec9003d4b5ddbb08d94604d55d9e62dfdef27293a9_2219417355482_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:02:43,这个桌桶2用大户怎么用的<br>你这又不是2用的教程<br>YSJ-D05M1这个能连续出水吗？一定要按照定量？<br>定量三档外不能一直不间断出水吗？,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,550cc91976b0febd89f56d4c07348ac552fa5e2dc94d8c46b76b8ddfaf963752_2209671807142_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:01:31,这款快煮饭是多久,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,e97366f59d8cca49b817fb8b7e0b718dbcfb02a1f0632bce0fad63d22358f7d7_2208914208902_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 12:01:31,这款快煮饭是多久,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,e97366f59d8cca49b817fb8b7e0b718dbcfb02a1f0632bce0fad63d22358f7d7_2208914208902_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 12:00:50,洗衣机下面一直漏水，怎么回事,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,4479b1a62348dcdfd8cfc6005cd6e8cdbcf10c3fe3c7d457e6bf8a3f62bd18ea_2218061366895_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 11:53:11,充完电能用多久<br>充电要充多久,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,1c757b02e610cd6c754aea286e75c9e6d8b6e2a4c44bd02b588c9bbaeb5ca6d8_2212455992463_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 11:48:36,你好，我想买这款有优惠券吗？<br>10元优惠券用不了呀。,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,7b790cd646c90703ef2595f5a9c7fe96b9804623d909c1df99218b032d51d812_2222430908987_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 11:47:46,我想买这个电饭锅有没有什么优惠！<br>你这显示领国补178，我这下单显示190<br>,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,89b529c3a54591f5247c659777f399e80d20c79be02c6ed215025a528eb1b9e8_2219418595974_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 11:44:58,我这次洗了两件内衣，下次能洗两条内裤吗？<br>再下次洗袜子<br>洗衣时间多久,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,01b43b30d61886778975389783b447e91c21d7bb782a86851f604e62da6497db_2212775027940_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 11:31:32,怎么免费上门安装,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,92fd8229819fbd701a65e6228f4ae4a97258e6d1ba95721fb54a77c1451d8363_2208940083480_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 11:31:32,怎么免费上门安装,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,92fd8229819fbd701a65e6228f4ae4a97258e6d1ba95721fb54a77c1451d8363_2208940083480_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 11:24:24,请问上面写的3档出水模式是指出水的流速吗<br>是指定量<br>不是流速大小吗<br>就是不能控制流速对吧<br>噪音大吗,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,4707e68d10fd349b98a6194a7266f962acd35e87d4d2d62fbdfcf38f3448cbcc_2219484290050_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 11:17:16,电饭锅面板不亮灯，可以煮饭，怎么办,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,43b7e1b343982a46a179110ca915abebd6be1d850d30c346a1e82a5650032923_2215202023835_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 11:12:32,YSH-E15Y8 1.5L有没有这个,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,5f76f51d0f35c1c326069ef71b4f3668af29051e6c9a39b935d94bc8ce47fa35_3990073528_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 11:09:14,柴火饭煮多久<br>煮了半小时了，不显示时间,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,e164ecb4a7e7a005b33a058a56c5b2e97027ed2008d81b6d80b5e478904912a4_2222156041569_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 11:08:38,全玻璃的是不是容易破呀？你们这款容易破吗<br>不是，我说别人煮着煮着就炸了。<br>不是人为的破。,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,0a86a3bb9923e2a092dff473f485763366c4361108b7bc887ed8d7df1e75945b_3990073528_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 11:08:18,内桶能拆洗吗,小熊电器官方旗舰店,829752288160,小熊迷你内衣内裤洗衣机专用洗袜子全自动小型迷你小型婴儿清洗机,https://detail.tmall.com/item.htm?id=829752288160,53c7a2e02bac417d5efd13565c3cd778d9e92f32774866983def13e5bc7eb2f5_2212796238773_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 10:58:29,我这个保怎么不会调啊<br>反复按没反应<br>我录个视频给你<br>质量怎么这么差,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,287b14b89d35e6c220dbe0f09157829703863fa50028bbe485fd3eeaa57e867b_2214916672660_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 10:58:29,我这个保怎么不会调啊<br>反复按没反应<br>我录个视频给你<br>质量怎么这么差,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,287b14b89d35e6c220dbe0f09157829703863fa50028bbe485fd3eeaa57e867b_2214916672660_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 10:58:29,我这个保怎么不会调啊<br>反复按没反应<br>我录个视频给你<br>质量怎么这么差,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,287b14b89d35e6c220dbe0f09157829703863fa50028bbe485fd3eeaa57e867b_2214916672660_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 10:56:10,不好用了，你看一下<br>我你在家现在<br>我没在家<br>就是不出水<br>费用呢<br>怎么出呀 我提前问一下<br>换新吧,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,6f370f4dae995beef260c6d63b504b6724b9519667934a1d86d7fef6a98aa09d_2212455992463_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 10:54:52,发的什么快递,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,99da55ef0819cff42ab49fd27d4ce23f990bc1618f3e9c78764957c20f074fb6_3990073528_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 10:54:06,为什么预约1个小时煮饭<br>不到一个小时就自己煮了<br>包含稀饭时间,小熊电器官方旗舰店,652993501043,小熊电饭煲家用3到4人小型智能电饭锅陶瓷油内胆不粘微压快煮饭,https://detail.tmall.com/item.htm?id=652993501043,ea8b065cbd734b80268ed19681bd7556ffdafeb53a6a03929dc7c0ff7c664137_2222156041569_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 10:53:48,，<br>煮水的时候有很明显的吱吱吱吱的声音声音吗<br>你听一下呢,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,7206a4e1abc2d8608f410722cb972fe6b2cf56b8e6e1c145e9cb4725179dffca_2207802122733_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 10:52:43,质量有问题，一拿起来，玻璃就裂了<br>,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,616ac422670f253e0bacb005cb0fca9bc5399fd78324236fd542303263d2009b_3990073528_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 10:48:48,出水量不好<br>声音很大<br>不好用<br>特意买了个贵的 还不如10几块的<br>声音又大<br>出水量少 接个水接半天<br>不好用啊<br>噪音太大了<br>退了,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,06798d0183824af8cce90d66cb9ae19a1f5b6b2b484753b2e581a13a1d603d21_2219484290050_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 10:48:48,出水量不好<br>声音很大<br>不好用<br>特意买了个贵的 还不如10几块的<br>声音又大<br>出水量少 接个水接半天<br>不好用啊<br>噪音太大了<br>退了,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,06798d0183824af8cce90d66cb9ae19a1f5b6b2b484753b2e581a13a1d603d21_2219484290050_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 10:48:48,出水量不好<br>声音很大<br>不好用<br>特意买了个贵的 还不如10几块的<br>声音又大<br>出水量少 接个水接半天<br>不好用啊<br>噪音太大了<br>退了,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,06798d0183824af8cce90d66cb9ae19a1f5b6b2b484753b2e581a13a1d603d21_2219484290050_20260802,,,,,,,,,,
天猫,负向,咨询,2026-08-02 10:48:48,出水量不好<br>声音很大<br>不好用<br>特意买了个贵的 还不如10几块的<br>声音又大<br>出水量少 接个水接半天<br>不好用啊<br>噪音太大了<br>退了,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,06798d0183824af8cce90d66cb9ae19a1f5b6b2b484753b2e581a13a1d603d21_2219484290050_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 10:48:40,这款插头是三项插头吗？电线长多少？,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,b81e60a8eeef30e7b7fa179ceb8d943b0b1e5479cf0fdb3741880b931c2aa556_3990073528_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 10:46:50,之前购买的这款<br>现在有个问题<br>充完电还是这么一直闪<br>没充满？<br>我昨天充电的时候是充到不闪烁了才拔下来的<br>但是放到水桶上没一会就开始闪了<br>充电必须用5v=1A的充电头吗？<br>是不是用5次=2A的<br>是不是用5V=2A的充电头就充不上？<br>就是手机的充电头<br>普通的<br>不是快充<br>之前我用过2A的，是可以的<br>但是昨天也用了2A的，看样子是没充上<br>买来之后这是第四次充电<br>之前一直都是可以的<br>那我现在换一个1A的充电头试一试吧<br>不行的再联系,小熊电器官方旗舰店,953780186914,小熊桶装水电动抽水器吸水器压水器自吸全自动抽水神器水泵上水器,https://detail.tmall.com/item.htm?id=953780186914,eb26a0a8e20ce0c7531b9acaeec04d6aa5ce522a43fb47b25491610fc2742aa8_2212455992463_20260802,,,,,,,,,,
天猫,中性,咨询,2026-08-02 10:46:12,功能没有绿豆汤 能煮吗<br>甜品模式时间固定的吗<br>我选的这款 能再送一个壶嘴过滤网吗<br>帮我申请一个嘛,小熊电器官方旗舰店,832406608200,小熊全玻璃恒温养生壶家用多功能办公室小型煮茶壶烧水壶炖煮一体,https://detail.tmall.com/item.htm?id=832406608200,543d3e5d70e04a2fd1c4c3d48c82e31c2eb4818fbbc1592f1dccc65af0a64147_3990073528_20260802,,,,,,,,,,
